file_name,file_path,true_label,predicted_label,mean_prob,max_prob,positive_ratio,n_windows
6__10_07_13_marDeCangas_Entra_seg0005.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0005.wav,0,0,0.004658972844481468,0.2773982286453247,0.0,97
6__10_07_13_marDeCangas_Entra_seg0006.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0006.wav,0,0,0.04902771860361099,0.9999566078186035,0.05154639175257732,97
6__10_07_13_marDeCangas_Entra_seg0007.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0007.wav,0,0,0.07505542784929276,0.9999911785125732,0.07216494845360824,97
6__10_07_13_marDeCangas_Entra_seg0008.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0008.wav,0,1,0.14614589512348175,1.0,0.13402061855670103,97
6__10_07_13_marDeCangas_Entra_seg0009.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0009.wav,0,1,0.09628329426050186,0.999997615814209,0.10309278350515463,97
6__10_07_13_marDeCangas_Entra_seg0010.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0010.wav,0,1,0.16931648552417755,1.0,0.18556701030927836,97
6__10_07_13_marDeCangas_Entra_seg0011.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0011.wav,0,0,0.027777554467320442,0.9999655485153198,0.020618556701030927,97
6__10_07_13_marDeCangas_Entra_seg0012.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0012.wav,0,0,0.0412430502474308,0.9999996423721313,0.041237113402061855,97
6__10_07_13_marDeCangas_Entra_seg0013.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0013.wav,0,0,0.0002032786578638479,0.010338237509131432,0.0,97
6__10_07_13_marDeCangas_Entra_seg0014.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0014.wav,0,0,0.08097507804632187,0.9999960660934448,0.08247422680412371,97
6__10_07_13_marDeCangas_Entra_seg0015.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0015.wav,0,0,0.03181689232587814,0.9999910593032837,0.030927835051546393,97
6__10_07_13_marDeCangas_Entra_seg0016.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0016.wav,0,0,0.00012012499064439908,0.006080512888729572,0.0,97
6__10_07_13_marDeCangas_Entra_seg0017.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0017.wav,0,0,0.02664673887193203,0.9952704310417175,0.030927835051546393,97
6__10_07_13_marDeCangas_Entra_seg0018.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0018.wav,0,0,0.041404955089092255,0.9999964237213135,0.041237113402061855,97
6__10_07_13_marDeCangas_Entra_seg0019.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0019.wav,0,0,0.026100344955921173,0.9998282194137573,0.020618556701030927,97
6__10_07_13_marDeCangas_Entra_seg0020.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0020.wav,0,0,2.173922153403396e-11,8.843058507679302e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0021.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0021.wav,0,0,1.5095940122944462e-11,5.3999828913964265e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0022.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0022.wav,0,0,1.8211937166667802e-11,2.0401295930394525e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0023.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0023.wav,0,0,1.909879546180271e-11,8.737295609240192e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0024.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0024.wav,0,0,1.9083533364661065e-11,5.604586239549292e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0025.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0025.wav,0,0,1.4048248675457842e-11,4.9532804941021524e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0026.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0026.wav,0,0,1.8245934277349996e-11,6.813054287402309e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0027.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0027.wav,0,0,2.131324457199657e-11,1.1204325661706704e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0028.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0028.wav,0,0,2.326632983495891e-11,4.458212132796291e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0029.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0029.wav,0,0,1.472161975657471e-11,4.251166085822433e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0030.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0030.wav,0,0,2.0082545001964824e-11,1.8184473371540832e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0031.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0031.wav,0,0,2.5542909801168356e-11,1.5878336145913607e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0032.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0032.wav,0,0,2.9682374613759777e-11,1.932119603198501e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0033.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0033.wav,0,0,3.065602285912128e-11,2.4890428607093895e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0034.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0034.wav,0,0,1.6189672866206983e-11,5.4782973296640947e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0035.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0035.wav,0,0,2.3182790756526295e-11,2.0618563800756107e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0036.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0036.wav,0,0,2.3236669532966658e-11,3.105851964502193e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0037.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0037.wav,0,0,1.7198445792510064e-11,7.385322908781689e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0038.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0038.wav,0,0,2.420895081622909e-11,2.5509525047873183e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0039.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0039.wav,0,0,1.260450945006486e-11,6.5141690652748e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0040.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0040.wav,0,0,2.0712728407423775e-11,1.1009683442697593e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0041.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0041.wav,0,0,1.625836097696176e-11,6.532210189424958e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0042.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0042.wav,0,0,1.552324588316445e-11,6.448883094201108e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0043.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0043.wav,0,0,1.5836207345465425e-11,1.460717657941757e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0044.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0044.wav,0,0,1.0906089399631558e-11,3.750617524889144e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0045.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0045.wav,0,0,1.6038082320535274e-11,2.324960224342476e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0046.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0046.wav,0,0,1.926932224893818e-11,5.568690508717111e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0047.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0047.wav,0,0,1.0818303718129751e-11,4.299382377892513e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0048.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0048.wav,0,0,1.324074270364628e-11,7.347976394012079e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0049.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0049.wav,0,0,1.0476000275594366e-11,4.3238974900550176e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0050.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0050.wav,0,0,1.473029510867807e-11,7.750994290844915e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0051.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0051.wav,0,0,1.0063309560659484e-11,2.89933632657835e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0052.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0052.wav,0,0,1.2487770366387263e-11,6.5602537291376e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0053.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0053.wav,0,0,2.1123366944486577e-11,1.6571558014710774e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0054.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0054.wav,0,0,1.3304077457754193e-11,6.681125097607321e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0055.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0055.wav,0,0,1.6585292167414778e-11,1.9564241893199608e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0056.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0056.wav,0,0,1.5357373359115023e-11,7.912874522286728e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0057.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0057.wav,0,0,1.1706350298845702e-11,6.1290278408066e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0058.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0058.wav,0,0,1.2544721338103582e-11,5.554335463786586e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0059.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0059.wav,0,0,1.3240881481524358e-11,6.443141853385015e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0060.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0060.wav,0,0,1.4433406726743758e-11,1.4286120897377685e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0061.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0061.wav,0,0,1.6835779298451925e-11,1.6900530974695016e-10,0.0,97
6__10_07_13_marDeCangas_Entra_seg0062.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0062.wav,0,0,1.3136721745132807e-11,3.8289274528757744e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0063.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0063.wav,0,0,1.056835348400842e-11,3.569497475375272e-11,0.0,97
6__10_07_13_marDeCangas_Entra_seg0064.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0064.wav,0,0,3.652876612303402e-11,1.2001845073328354e-09,0.0,97
6__10_07_13_marDeCangas_Entra_seg0065.wav,data/test_noise_segments/6__10_07_13_marDeCangas_Entra_seg0065.wav,0,0,1.4527095672234314e-11,8.648723404114378e-11,0.0,97
79__23_07_13_H3_zodiac_seg0000.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0000.wav,0,0,0.08835306018590927,0.9999535083770752,0.08247422680412371,97
79__23_07_13_H3_zodiac_seg0001.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0001.wav,0,0,0.037441566586494446,0.9997552037239075,0.041237113402061855,97
79__23_07_13_H3_zodiac_seg0002.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0002.wav,0,0,3.171731441398151e-05,0.0012557337759062648,0.0,97
79__23_07_13_H3_zodiac_seg0003.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0003.wav,0,0,0.018114103004336357,0.9892852902412415,0.020618556701030927,97
79__23_07_13_H3_zodiac_seg0004.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0004.wav,0,0,3.417275138417608e-06,0.00018949089280795306,0.0,97
79__23_07_13_H3_zodiac_seg0005.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0005.wav,0,0,4.764337688811793e-07,3.309433304821141e-05,0.0,97
79__23_07_13_H3_zodiac_seg0006.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0006.wav,0,0,0.00017430679872632027,0.016885315999388695,0.0,97
79__23_07_13_H3_zodiac_seg0007.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0007.wav,0,0,5.651413630403113e-06,0.0004527344717644155,0.0,97
79__23_07_13_H3_zodiac_seg0008.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0008.wav,0,0,1.6412315062552807e-08,4.31585846172311e-07,0.0,97
79__23_07_13_H3_zodiac_seg0009.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0009.wav,0,0,0.041181351989507675,0.9998996257781982,0.041237113402061855,97
79__23_07_13_H3_zodiac_seg0010.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0010.wav,0,0,2.665174179128371e-06,0.00016021335613913834,0.0,97
79__23_07_13_H3_zodiac_seg0011.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0011.wav,0,0,0.009765331633388996,0.74946129322052,0.010309278350515464,97
79__23_07_13_H3_zodiac_seg0012.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0012.wav,0,0,0.012444195337593555,0.5904912352561951,0.010309278350515464,97
79__23_07_13_H3_zodiac_seg0013.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0013.wav,0,0,1.386725671181921e-06,4.211535633658059e-05,0.0,97
79__23_07_13_H3_zodiac_seg0014.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0014.wav,0,0,3.8380489897349435e-09,1.3108174812259676e-07,0.0,97
79__23_07_13_H3_zodiac_seg0015.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0015.wav,0,0,4.4679204780351256e-10,1.8469940243903693e-08,0.0,97
79__23_07_13_H3_zodiac_seg0016.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0016.wav,0,0,5.802655578257543e-10,1.8586135297482542e-08,0.0,97
79__23_07_13_H3_zodiac_seg0017.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0017.wav,0,0,3.2845153263849625e-09,1.2341077137989487e-07,0.0,97
79__23_07_13_H3_zodiac_seg0018.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0018.wav,0,0,1.921020453821143e-09,1.2341077137989487e-07,0.0,97
79__23_07_13_H3_zodiac_seg0019.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0019.wav,0,0,0.015359796583652496,0.9979345798492432,0.010309278350515464,97
79__23_07_13_H3_zodiac_seg0020.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0020.wav,0,1,0.155929297208786,1.0,0.15463917525773196,97
79__23_07_13_H3_zodiac_seg0021.wav,data/test_noise_segments/79__23_07_13_H3_zodiac_seg0021.wav,0,1,0.19312383234500885,0.9999996423721313,0.18556701030927836,97
82__27_09_13_H3_lluvia_seg0000.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0000.wav,0,1,0.34886735677719116,1.0,0.36082474226804123,97
82__27_09_13_H3_lluvia_seg0001.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0001.wav,0,1,0.18074843287467957,1.0,0.18556701030927836,97
82__27_09_13_H3_lluvia_seg0002.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0002.wav,0,0,0.06272955238819122,0.9999980926513672,0.061855670103092786,97
82__27_09_13_H3_lluvia_seg0003.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0003.wav,0,1,0.12923994660377502,0.9999945163726807,0.13402061855670103,97
82__27_09_13_H3_lluvia_seg0004.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0004.wav,0,0,0.10871652513742447,1.0,0.09278350515463918,97
82__27_09_13_H3_lluvia_seg0005.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0005.wav,0,1,0.13179107010364532,0.9999998807907104,0.12371134020618557,97
82__27_09_13_H3_lluvia_seg0006.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0006.wav,0,1,0.15528777241706848,1.0,0.15463917525773196,97
82__27_09_13_H3_lluvia_seg0007.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0007.wav,0,1,0.12496770918369293,0.9999998807907104,0.12371134020618557,97
82__27_09_13_H3_lluvia_seg0008.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0008.wav,0,1,0.21964719891548157,0.9999998807907104,0.2268041237113402,97
82__27_09_13_H3_lluvia_seg0009.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0009.wav,0,1,0.11838023364543915,0.9999996423721313,0.1134020618556701,97
82__27_09_13_H3_lluvia_seg0010.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0010.wav,0,1,0.14239634573459625,0.9999935626983643,0.14432989690721648,97
82__27_09_13_H3_lluvia_seg0011.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0011.wav,0,1,0.11635720729827881,0.9999995231628418,0.1134020618556701,97
82__27_09_13_H3_lluvia_seg0012.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0012.wav,0,1,0.21527941524982452,1.0,0.20618556701030927,97
82__27_09_13_H3_lluvia_seg0013.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0013.wav,0,1,0.3076140582561493,1.0,0.30927835051546393,97
82__27_09_13_H3_lluvia_seg0014.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0014.wav,0,1,0.1355016678571701,0.9998929500579834,0.13402061855670103,97
82__27_09_13_H3_lluvia_seg0015.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0015.wav,0,1,0.20501603186130524,1.0,0.20618556701030927,97
82__27_09_13_H3_lluvia_seg0016.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0016.wav,0,1,0.12015410512685776,0.9999984502792358,0.1134020618556701,97
82__27_09_13_H3_lluvia_seg0017.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0017.wav,0,1,0.2239106148481369,1.0,0.21649484536082475,97
82__27_09_13_H3_lluvia_seg0018.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0018.wav,0,0,0.0895664170384407,1.0,0.08247422680412371,97
82__27_09_13_H3_lluvia_seg0019.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0019.wav,0,0,0.0745682492852211,0.9998904466629028,0.08247422680412371,97
82__27_09_13_H3_lluvia_seg0020.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0020.wav,0,0,0.04174018278717995,0.9996452331542969,0.041237113402061855,97
82__27_09_13_H3_lluvia_seg0021.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0021.wav,0,0,0.08672439306974411,0.9994068145751953,0.08247422680412371,97
82__27_09_13_H3_lluvia_seg0022.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0022.wav,0,0,0.059695612639188766,1.0,0.061855670103092786,97
82__27_09_13_H3_lluvia_seg0023.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0023.wav,0,1,0.17970837652683258,1.0,0.18556701030927836,97
82__27_09_13_H3_lluvia_seg0024.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0024.wav,0,1,0.12634266912937164,1.0,0.12371134020618557,97
82__27_09_13_H3_lluvia_seg0025.wav,data/test_noise_segments/82__27_09_13_H3_lluvia_seg0025.wav,0,1,0.12865230441093445,1.0,0.13402061855670103,97
